tweet_text
"Si con la actual situación sanitaria no entendemos que la #Educación, la #Ciencia y la #Tecnología son la vía para… https://t.co/u6elXEltlK"
"Que problema con @ClaroTeAyuda @ClaroColombia llevamos dos días sin internet, TV cable y telefonía y nada más dicen… https://t.co/9axLgvqeel"
@LuisPal92242114 @AlvaroGmezMnde1 @ClaroTeAyuda increible q me hagan pagar clausura de permanencia por el mal servi… https://t.co/o8JzJYEzWY
Que problema con @ClaroColombia @ClaroTeAyuda toda la mañana tratando que me solucionen el problema con la tv y nada @MinTIC_responde
Día de los pueblos indígenas.  Un día para reflexionar sobre la deuda histórica del estado colombiano con nuestros… https://t.co/yn5h2aLOj5
"@DIRECTVCo @sicsuper @Ministerio_TIC @MinTIC_responde 
Mi inconformidad no ha sido solucionada, llama, trinos van y… https://t.co/rSX8giqgo2"
@senadormotoa @IvanDuque @MinSaludCol @MinTIC_responde Yo creo q ya es hora de un acuerdo nacional donde las fuerza… https://t.co/5Q8UKE9UKn
"Srs @FiscaliaCol de oficio, Srs @MinTIC_responde de oficio, no creen uds que a los publicistas criminales que están… https://t.co/EH7QqaEEoC"
@DIANColombia tratando de presentar la declaración de renta y la página caída @infopresidencia @MinTIC_responde @PGN_COL @FiscaliaCol
"Las TICs son nuevo determinante del desarrollo, @sanfranciscoant desea llevar Telemedicina y Educación Digital a zo… https://t.co/Y48O1rvJUX"
"@ClaroTeAyuda De nada sirve que por este. Medio solo saluden y ya, he escrito por DM, esperando una respuesta favor… https://t.co/vRYzaoSgi4"
Uno contrata 80 BM simétricas de Fibra Óptica con @MovistarCo y esto es lo que recibe @CRCteresponde… https://t.co/bI2QpYjHar
Echa un vistazo a mi resultado de @Speedtest! ¿Qué tan rápido es tu internet? Fibra óptica de 80  MB de ⁦… https://t.co/mT3qB0wNxr
"@SANTlAG0_ @Actualidad_O Claro que si me sirve el dato y mucho, pues estoy casado de subir a un morro pa coger algo… https://t.co/3ZVrpYHyN6"
@Marilynjch @MinTIC_responde @TalentoDigCol Que notaaa!!! Felicitaciones amiga!!!
@Marilynjch @MinTIC_responde @TalentoDigCol Felicitaciones! Por más mujeres en el mundo de la ciencia de datos 👏👏👏
"@RedMasNoticias @ClaroColombia @MinTIC_responde desde el 3 sin servicio, universidad y trabajo totalmente afectados https://t.co/QRncBBYeRt"
"@Caritoo52 @Tigo_Colombia @MinTIC_responde Profe, están imposibles! Yo duré de sábado a martes  'hablando' con algu… https://t.co/l4PTAyMPpy"
Niño del colegio Republica Dominicana @ALCALDIASUBA11  requiere un computador e internet para continuar sus estudio… https://t.co/jo7M77Rbhx
